school_year,semester,course_id,student_id,final_score
2022-2023,HK2,MTH10332,21110027,5.75
2022-2023,HK2,MTH10332,21110038,5
2022-2023,HK2,MTH10332,21110057,9
2022-2023,HK2,MTH10332,21110062,9.5
2022-2023,HK2,MTH10332,21110065,5
2022-2023,HK2,MTH10332,21110081,9.25
2022-2023,HK2,MTH10332,21110083,7.75
2022-2023,HK2,MTH10332,21110107,6.25
2022-2023,HK2,MTH10332,21110117,7.5
2022-2023,HK2,MTH10332,21110138,5
2022-2023,HK2,MTH10332,21110151,10
2022-2023,HK2,MTH10332,21110164,8.25
2022-2023,HK2,MTH10332,21110171,6.25
2022-2023,HK2,MTH10332,21110197,5.5
2022-2023,HK2,MTH10332,21110092,7.75
2022-2023,HK2,MTH10332,21110044,5.75
2022-2023,HK2,MTH10332,21110048,6.75
2023-2024,HK2,MTH10309,21110001,6.5
2023-2024,HK2,MTH10309,21110044,5
2023-2024,HK2,MTH10309,21110048,10
2023-2024,HK2,MTH10309,21110049,5
2023-2024,HK2,MTH10309,21110063,7.75
2023-2024,HK2,MTH10309,21110074,5
2023-2024,HK2,MTH10309,21110092,9
2023-2024,HK2,MTH10309,21110095,7.25
2023-2024,HK2,MTH10309,21110098,7.25
2023-2024,HK2,MTH10309,21110108,9
2023-2024,HK2,MTH10309,21110128,8.5
2023-2024,HK2,MTH10309,21110170,10
2023-2024,HK2,MTH10309,21110026,5
2023-2024,HK2,MTH10309,21110027,7.75
2023-2024,HK2,MTH10309,21110038,7.75
2023-2024,HK2,MTH10309,21110057,10
2023-2024,HK2,MTH10309,21110062,8
2023-2024,HK2,MTH10309,21110065,8.25
2023-2024,HK2,MTH10309,21110081,7.5
2023-2024,HK2,MTH10309,21110083,7
2023-2024,HK2,MTH10309,21110107,5.75
2023-2024,HK2,MTH10309,21110117,10
2023-2024,HK2,MTH10309,21110138,10
2023-2024,HK2,MTH10309,21110151,6.75
2023-2024,HK2,MTH10309,21110164,7.25
2023-2024,HK2,MTH10309,21110171,6.25
2023-2024,HK2,MTH10309,21110197,5
2022-2023,HK1,MTH10462,21110004,7.75
2022-2023,HK1,MTH10462,21110022,10
2022-2023,HK1,MTH10462,21110025,8
2022-2023,HK1,MTH10462,21110034,8.5
2022-2023,HK1,MTH10462,21110060,10
2022-2023,HK1,MTH10462,21110066,10
2022-2023,HK1,MTH10462,21110084,8.75
2022-2023,HK1,MTH10462,21110109,5
2022-2023,HK1,MTH10462,21110126,8.5
2022-2023,HK1,MTH10462,21110136,9.75
2022-2023,HK1,MTH10462,21110143,7.5
2022-2023,HK1,MTH10462,21110163,9.25
2022-2023,HK1,MTH10462,21110174,6.5
2022-2023,HK1,MTH10462,21110209,9.75
2022-2023,HK1,MTH10462,21110037,9.5
2022-2023,HK1,MTH10462,21110039,8.5
2022-2023,HK1,MTH10462,21110047,7
2022-2023,HK1,MTH10462,21110054,5
2022-2023,HK1,MTH10462,21110055,10
2022-2023,HK1,MTH10462,21110058,6.75
2022-2023,HK1,MTH10462,21110061,5.25
2023-2024,HK1,MTH10101,21110021,10
2023-2024,HK1,MTH10101,21110030,10
2023-2024,HK1,MTH10101,21110039,8.25
2023-2024,HK1,MTH10101,21110078,7.5
2023-2024,HK1,MTH10101,21110103,5.5
2023-2024,HK1,MTH10101,21110130,9.5
2023-2024,HK1,MTH10101,21110149,9.25
2023-2024,HK1,MTH10101,21110155,6.5
2023-2024,HK1,MTH10101,21110191,7.25
2023-2024,HK1,MTH10101,21110202,9
2023-2024,HK1,MTH10101,21110110,5
2023-2024,HK1,MTH10101,21110116,9.5
2023-2024,HK1,MTH10101,21110120,9.5
2023-2024,HK1,MTH10101,21110121,5.25
2023-2024,HK1,MTH10101,21110124,8.5
2023-2024,HK1,MTH10101,21110126,10
2023-2024,HK1,MTH10102,21110021,10
2023-2024,HK1,MTH10102,21110030,8
2023-2024,HK1,MTH10102,21110039,5.75
2023-2024,HK1,MTH10102,21110078,6.5
2023-2024,HK1,MTH10102,21110103,8.25
2023-2024,HK1,MTH10102,21110130,7.25
2023-2024,HK1,MTH10102,21110149,7.75
2023-2024,HK1,MTH10102,21110155,10
2023-2024,HK1,MTH10102,21110191,8.25
2023-2024,HK1,MTH10102,21110202,10
2023-2024,HK1,MTH10102,21110020,8.5
2023-2024,HK1,MTH10102,21110023,10
2023-2024,HK1,MTH10102,21110024,5.5
2023-2024,HK1,MTH10102,21110029,9.75
2023-2024,HK1,MTH10102,21110033,10
2023-2024,HK1,MTH10102,21110037,6.5
2023-2024,HK1,MTH10104,21110021,5
2023-2024,HK1,MTH10104,21110030,7.5
2023-2024,HK1,MTH10104,21110039,8
2023-2024,HK1,MTH10104,21110078,7.5
2023-2024,HK1,MTH10104,21110103,8.5
2023-2024,HK1,MTH10104,21110130,10
2023-2024,HK1,MTH10104,21110149,10
2023-2024,HK1,MTH10104,21110155,7.25
2023-2024,HK1,MTH10104,21110191,6.25
2023-2024,HK1,MTH10104,21110202,6.5
2023-2024,HK1,MTH10104,21110023,5
2023-2024,HK1,MTH10104,21110024,7.5
2023-2024,HK1,MTH10104,21110029,8
2023-2024,HK1,MTH10104,21110033,7.5
2023-2024,HK1,MTH10105,21110021,10
2023-2024,HK1,MTH10105,21110030,6.75
2023-2024,HK1,MTH10105,21110039,5
2023-2024,HK1,MTH10105,21110078,10
2023-2024,HK1,MTH10105,21110103,8
2023-2024,HK1,MTH10105,21110130,8.5
2023-2024,HK1,MTH10105,21110149,9.5
2023-2024,HK1,MTH10105,21110155,7
2023-2024,HK1,MTH10105,21110191,9.25
2023-2024,HK1,MTH10105,21110202,6.75
2023-2024,HK1,MTH10105,21110019,8
2023-2024,HK1,MTH10105,21110020,7.75
2023-2024,HK1,MTH10105,21110023,6.25
2023-2024,HK1,MTH10105,21110024,8.25
2023-2024,HK1,MTH10105,21110029,9.75
2023-2024,HK1,MTH10105,21110033,8.75
2023-2024,HK2,MTH10106,21110021,10
2023-2024,HK2,MTH10106,21110030,10
2023-2024,HK2,MTH10106,21110039,9.25
2023-2024,HK2,MTH10106,21110078,5
2023-2024,HK2,MTH10106,21110103,5.75
2023-2024,HK2,MTH10106,21110130,10
2023-2024,HK2,MTH10106,21110149,9.75
2023-2024,HK2,MTH10106,21110155,8
2023-2024,HK2,MTH10106,21110191,5.5
2023-2024,HK2,MTH10106,21110202,7
2023-2024,HK2,MTH10106,21110060,6.25
2023-2024,HK2,MTH10106,21110066,8.75
2023-2024,HK2,MTH10106,21110082,6.5
2023-2024,HK2,MTH10106,21110084,5.5
2023-2024,HK2,MTH10106,21110085,9.25
2023-2024,HK2,MTH10106,21110088,6.75
2023-2024,HK2,MTH10106,21110089,6.25
2023-2024,HK2,MTH10106,21110090,9
2023-2024,HK2,MTH10106,21110096,10
2023-2024,HK2,MTH10110,21110021,10
2023-2024,HK2,MTH10110,21110030,9
2023-2024,HK2,MTH10110,21110039,7.5
2023-2024,HK2,MTH10110,21110078,5
2023-2024,HK2,MTH10110,21110103,8
2023-2024,HK2,MTH10110,21110130,7
2023-2024,HK2,MTH10110,21110149,5.5
2023-2024,HK2,MTH10110,21110155,9.25
2023-2024,HK2,MTH10110,21110191,6.75
2023-2024,HK2,MTH10110,21110202,6.25
2023-2024,HK2,MTH10110,21110033,9
2023-2024,HK2,MTH10110,21110037,10
2023-2024,HK2,MTH10110,21110047,10
2023-2024,HK2,MTH10110,21110054,7.49
2023-2024,HK2,MTH10110,21110055,9.94
2023-2024,HK2,MTH10110,21110058,7.56
2023-2024,HK2,MTH10111,21110021,8.32
2023-2024,HK2,MTH10111,21110030,9.62
2023-2024,HK2,MTH10111,21110039,9.73
2023-2024,HK2,MTH10111,21110078,8.42
2023-2024,HK2,MTH10111,21110103,8.73
2023-2024,HK2,MTH10111,21110130,7.41
2023-2024,HK2,MTH10111,21110149,8.5
2023-2024,HK2,MTH10111,21110155,6.7
2023-2024,HK2,MTH10111,21110191,8.76
2023-2024,HK2,MTH10111,21110202,6.43
2023-2024,HK2,MTH10111,21110033,7.23
2023-2024,HK2,MTH10111,21110037,7
2023-2024,HK2,MTH10111,21110047,6
2023-2024,HK2,MTH10111,21110054,6.35
2023-2024,HK2,MTH10111,21110055,8.64
2023-2024,HK2,MTH10111,21110058,8.83
2023-2024,HK1,MTH10201,21110029,9.7
2023-2024,HK1,MTH10201,21110047,7.92
2023-2024,HK1,MTH10201,21110075,8.18
2023-2024,HK1,MTH10201,21110076,8.76
2023-2024,HK1,MTH10201,21110086,9.36
2023-2024,HK1,MTH10201,21110093,8.1
2023-2024,HK1,MTH10201,21110111,7.54
2023-2024,HK1,MTH10201,21110122,7
2023-2024,HK1,MTH10201,21110123,8
2023-2024,HK1,MTH10201,21110139,8.64
2023-2024,HK1,MTH10201,21110141,8.83
2023-2024,HK1,MTH10201,21110145,9.7
2023-2024,HK1,MTH10201,21110148,7.92
2023-2024,HK1,MTH10201,21110159,6.7
2023-2024,HK1,MTH10201,21110161,6.8
2023-2024,HK1,MTH10201,21110162,5.19
2023-2024,HK1,MTH10201,21110190,7.39
2023-2024,HK1,MTH10202,21110029,8.51
2023-2024,HK1,MTH10202,21110047,9.15
2023-2024,HK1,MTH10202,21110075,8.34
2023-2024,HK1,MTH10202,21110076,7.23
2023-2024,HK1,MTH10202,21110086,9.77
2023-2024,HK1,MTH10202,21110093,7.92
2023-2024,HK1,MTH10202,21110111,8.19
2023-2024,HK1,MTH10202,21110122,9.14
2023-2024,HK1,MTH10202,21110123,7
2023-2024,HK1,MTH10202,21110139,8
2023-2024,HK1,MTH10202,21110141,6
2023-2024,HK1,MTH10202,21110145,7.8
2023-2024,HK1,MTH10202,21110148,6.8
2023-2024,HK1,MTH10202,21110159,7.6
2023-2024,HK1,MTH10202,21110161,9.09
2023-2024,HK1,MTH10202,21110162,9.86
2023-2024,HK1,MTH10202,21110190,9.15
2023-2024,HK1,MTH10203,21110019,8.43
2023-2024,HK1,MTH10203,21110023,9.86
2023-2024,HK1,MTH10203,21110024,9.46
2023-2024,HK1,MTH10203,21110037,6.19
2023-2024,HK1,MTH10203,21110054,7.78
2023-2024,HK1,MTH10203,21110055,6.4
2023-2024,HK1,MTH10203,21110058,8.3
2023-2024,HK1,MTH10203,21110067,7
2023-2024,HK1,MTH10203,21110071,6.8
2023-2024,HK1,MTH10203,21110087,8.3
2023-2024,HK1,MTH10203,21110097,6
2023-2024,HK1,MTH10203,21110102,9
2023-2024,HK1,MTH10203,21110106,7
2023-2024,HK1,MTH10203,21110119,7
2023-2024,HK1,MTH10203,21110132,9.86
2023-2024,HK1,MTH10203,21110146,7.13
2023-2024,HK1,MTH10203,21110154,4.38
2023-2024,HK1,MTH10203,21110168,5.11
2023-2024,HK1,MTH10203,21110173,8.54
2023-2024,HK1,MTH10203,21110177,7.78
2023-2024,HK1,MTH10203,21110193,7.68
2023-2024,HK1,MTH10203,21110198,5.61
2023-2024,HK1,MTH10203,21110200,8.02
2023-2024,HK1,MTH10203,21110207,8.84
2023-2024,HK1,MTH10203,21110029,7
2023-2024,HK1,MTH10203,21110047,6
2023-2024,HK1,MTH10203,21110075,7.6
2023-2024,HK1,MTH10203,21110076,5.61
2023-2024,HK1,MTH10203,21110086,8.02
2023-2024,HK1,MTH10203,21110093,7
2023-2024,HK1,MTH10203,21110111,2
2023-2024,HK1,MTH10203,21110122,7.43
2023-2024,HK1,MTH10203,21110123,8
2023-2024,HK1,MTH10203,21110139,7.43
2023-2024,HK1,MTH10203,21110141,7.43
2023-2024,HK1,MTH10203,21110145,7.95
2023-2024,HK1,MTH10203,21110148,7.16
2023-2024,HK1,MTH10203,21110159,8.91
2023-2024,HK1,MTH10203,21110161,9.44
2023-2024,HK1,MTH10203,21110162,9.98
2023-2024,HK1,MTH10203,21110190,9.31
2023-2024,HK1,MTH10203,21110021,7.07
2023-2024,HK1,MTH10203,21110030,7.39
2023-2024,HK1,MTH10203,21110039,7
2023-2024,HK1,MTH10203,21110078,8
2023-2024,HK1,MTH10203,21110103,6
2023-2024,HK1,MTH10203,21110130,7.8
2023-2024,HK1,MTH10203,21110149,8.3
2023-2024,HK1,MTH10203,21110155,6.7
2023-2024,HK1,MTH10203,21110191,6
2023-2024,HK1,MTH10203,21110202,9.53
2023-2024,HK1,MTH10203,21110012,9.12
2023-2024,HK1,MTH10203,21110016,9.62
2023-2024,HK1,MTH10203,21110020,8.81
2023-2024,HK1,MTH10203,21110033,8.27
2023-2024,HK1,MTH10203,21110061,8.88
2023-2024,HK1,MTH10203,21110068,8.13
2023-2024,HK1,MTH10203,21110069,8.42
2023-2024,HK1,MTH10203,21110072,7.49
2023-2024,HK1,MTH10203,21110073,7.35
2023-2024,HK1,MTH10203,21110077,7
2023-2024,HK1,MTH10203,21110091,8
2023-2024,HK1,MTH10203,21110094,6
2023-2024,HK1,MTH10203,21110104,7
2023-2024,HK1,MTH10203,21110112,8.81
2023-2024,HK1,MTH10203,21110113,8.27
2023-2024,HK1,MTH10203,21110118,8.88
2023-2024,HK1,MTH10203,21110158,8.9
2023-2024,HK1,MTH10203,21110160,9.35
2023-2024,HK1,MTH10203,21110175,8.29
2023-2024,HK1,MTH10203,21110203,7.78
2023-2024,HK1,MTH10203,21110205,8.31
2023-2024,HK2,MTH10204,21110019,9.81
2023-2024,HK2,MTH10204,21110023,8.76
2023-2024,HK2,MTH10204,21110024,9.59
2023-2024,HK2,MTH10204,21110037,9.04
2023-2024,HK2,MTH10204,21110054,7.01
2023-2024,HK2,MTH10204,21110055,6.25
2023-2024,HK2,MTH10204,21110058,9.1
2023-2024,HK2,MTH10204,21110067,6.35
2023-2024,HK2,MTH10204,21110071,8.8
2023-2024,HK2,MTH10204,21110087,8.78
2023-2024,HK2,MTH10204,21110097,8.93
2023-2024,HK2,MTH10204,21110102,9.07
2023-2024,HK2,MTH10204,21110106,7.53
2023-2024,HK2,MTH10204,21110119,6.01
2023-2024,HK2,MTH10204,21110132,9.07
2023-2024,HK2,MTH10204,21110146,7.93
2023-2024,HK2,MTH10204,21110154,7.82
2023-2024,HK2,MTH10204,21110168,8.36
2023-2024,HK2,MTH10204,21110173,9.68
2023-2024,HK2,MTH10204,21110177,6.21
2023-2024,HK2,MTH10204,21110193,9.63
2023-2024,HK2,MTH10204,21110198,9.98
2023-2024,HK2,MTH10204,21110200,6.92
2023-2024,HK2,MTH10204,21110207,8.59
2023-2024,HK2,MTH10204,21110029,6.42
2023-2024,HK2,MTH10204,21110047,9.87
2023-2024,HK2,MTH10204,21110075,8.47
2023-2024,HK2,MTH10204,21110076,9.02
2023-2024,HK2,MTH10204,21110086,6.96
2023-2024,HK2,MTH10204,21110093,4.41
2023-2024,HK2,MTH10204,21110111,4.75
2023-2024,HK2,MTH10204,21110122,7.3
2023-2024,HK2,MTH10204,21110123,7.82
2023-2024,HK2,MTH10204,21110139,8.31
2023-2024,HK2,MTH10204,21110141,9.59
2023-2024,HK2,MTH10204,21110145,9.41
2023-2024,HK2,MTH10204,21110148,8.69
2023-2024,HK2,MTH10204,21110159,8.45
2023-2024,HK2,MTH10204,21110161,7.12
2023-2024,HK2,MTH10204,21110162,8.52
2023-2024,HK2,MTH10204,21110190,8.19
2023-2024,HK2,MTH10204,21110021,8.68
2023-2024,HK2,MTH10204,21110030,6.14
2023-2024,HK2,MTH10204,21110039,9.28
2023-2024,HK2,MTH10204,21110078,9.24
2023-2024,HK2,MTH10204,21110103,9.16
2023-2024,HK2,MTH10204,21110130,6.59
2023-2024,HK2,MTH10204,21110149,9.31
2023-2024,HK2,MTH10204,21110155,7.75
2023-2024,HK2,MTH10204,21110191,6.02
2023-2024,HK2,MTH10204,21110202,8.55
2023-2024,HK2,MTH10204,21110012,9.96
2023-2024,HK2,MTH10204,21110016,9.98
2023-2024,HK2,MTH10204,21110020,7.73
2023-2024,HK2,MTH10204,21110033,8.12
2023-2024,HK2,MTH10204,21110061,9.63
2023-2024,HK2,MTH10204,21110068,9.26
2023-2024,HK2,MTH10204,21110069,7.96
2023-2024,HK2,MTH10204,21110072,6.93
2023-2024,HK2,MTH10204,21110073,8.88
2023-2024,HK2,MTH10204,21110077,6.28
2023-2024,HK2,MTH10204,21110091,9.82
2023-2024,HK2,MTH10204,21110094,9.25
2023-2024,HK2,MTH10204,21110104,7.08
2023-2024,HK2,MTH10204,21110112,9.93
2023-2024,HK2,MTH10204,21110113,8.68
2023-2024,HK2,MTH10204,21110118,7.67
2023-2024,HK2,MTH10204,21110158,9.06
2023-2024,HK2,MTH10204,21110160,7.33
2023-2024,HK2,MTH10204,21110175,9.62
2023-2024,HK2,MTH10204,21110203,7.4
2023-2024,HK2,MTH10204,21110205,8.66
2023-2024,HK2,MTH10209,21110029,9.07
2023-2024,HK2,MTH10209,21110047,8.1
2023-2024,HK2,MTH10209,21110075,9.14
2023-2024,HK2,MTH10209,21110076,9.34
2023-2024,HK2,MTH10209,21110086,9.63
2023-2024,HK2,MTH10209,21110093,9.62
2023-2024,HK2,MTH10209,21110111,8.69
2023-2024,HK2,MTH10209,21110122,8.78
2023-2024,HK2,MTH10209,21110123,9.19
2023-2024,HK2,MTH10209,21110139,8.51
2023-2024,HK2,MTH10209,21110141,9.29
2023-2024,HK2,MTH10209,21110145,8.95
2023-2024,HK2,MTH10209,21110148,9.36
2023-2024,HK2,MTH10209,21110159,9.12
2023-2024,HK2,MTH10209,21110161,8.36
2023-2024,HK2,MTH10209,21110162,7.4
2023-2024,HK2,MTH10209,21110190,9.38
2024-2025,HK2,MTH10219,21110019,7.62
2024-2025,HK2,MTH10219,21110023,7.83
2024-2025,HK2,MTH10219,21110024,5.3
2024-2025,HK2,MTH10219,21110037,5.33
2024-2025,HK2,MTH10219,21110054,5.27
2024-2025,HK2,MTH10219,21110055,9.48
2024-2025,HK2,MTH10219,21110058,7.47
2024-2025,HK2,MTH10219,21110067,7.01
2024-2025,HK2,MTH10219,21110071,5.52
2024-2025,HK2,MTH10219,21110087,9.56
2024-2025,HK2,MTH10219,21110097,9.49
2024-2025,HK2,MTH10219,21110102,6.5
2024-2025,HK2,MTH10219,21110106,8.06
2024-2025,HK2,MTH10219,21110119,7.06
2024-2025,HK2,MTH10219,21110132,5.66
2024-2025,HK2,MTH10219,21110146,9.64
2024-2025,HK2,MTH10219,21110154,6.33
2024-2025,HK2,MTH10219,21110168,9.45
2024-2025,HK2,MTH10219,21110173,7.16
2024-2025,HK2,MTH10219,21110177,6.68
2024-2025,HK2,MTH10219,21110193,8.88
2024-2025,HK2,MTH10219,21110198,8.45
2024-2025,HK2,MTH10219,21110200,9.21
2024-2025,HK2,MTH10219,21110207,7.35
2024-2025,HK2,MTH10219,21110029,8.68
2024-2025,HK2,MTH10219,21110047,9.16
2024-2025,HK2,MTH10219,21110075,7.95
2024-2025,HK2,MTH10219,21110076,7.35
2024-2025,HK2,MTH10219,21110086,8.5
2024-2025,HK2,MTH10219,21110093,9.63
2024-2025,HK2,MTH10219,21110111,8.44
2024-2025,HK2,MTH10219,21110122,7.52
2024-2025,HK2,MTH10219,21110123,7.32
2024-2025,HK2,MTH10219,21110139,8.39
2024-2025,HK2,MTH10219,21110141,8.06
2024-2025,HK2,MTH10219,21110145,7.67
2024-2025,HK2,MTH10219,21110148,9.38
2024-2025,HK2,MTH10219,21110159,8.43
2024-2025,HK2,MTH10219,21110161,7.37
2024-2025,HK2,MTH10219,21110162,7.96
2024-2025,HK2,MTH10219,21110190,9.72
2024-2025,HK2,MTH10219,21110012,7.94
2024-2025,HK2,MTH10219,21110016,9.59
2024-2025,HK2,MTH10219,21110020,8.94
2024-2025,HK2,MTH10219,21110033,7.3
2024-2025,HK2,MTH10219,21110061,9.42
2024-2025,HK2,MTH10219,21110068,8.41
2024-2025,HK2,MTH10219,21110069,7.38
2024-2025,HK2,MTH10219,21110072,7.21
2024-2025,HK2,MTH10219,21110073,8.87
2024-2025,HK2,MTH10219,21110077,8.23
2024-2025,HK2,MTH10219,21110091,7.99
2024-2025,HK2,MTH10219,21110094,8.57
2024-2025,HK2,MTH10219,21110104,8.79
2024-2025,HK2,MTH10219,21110112,9.23
2024-2025,HK2,MTH10219,21110113,9.64
2024-2025,HK2,MTH10219,21110118,9.11
2024-2025,HK2,MTH10219,21110158,8.9
2024-2025,HK2,MTH10219,21110160,7.55
2024-2025,HK2,MTH10219,21110175,9.38
2024-2025,HK2,MTH10219,21110203,7.32
2024-2025,HK2,MTH10219,21110205,9.76
2023-2024,HK2,MTH10427,21110019,7.56
2023-2024,HK2,MTH10427,21110023,8.51
2023-2024,HK2,MTH10427,21110024,8
2023-2024,HK2,MTH10427,21110037,9.05
2023-2024,HK2,MTH10427,21110054,8.52
2023-2024,HK2,MTH10427,21110055,8.83
2023-2024,HK2,MTH10427,21110058,8.24
2023-2024,HK2,MTH10427,21110067,8.35
2023-2024,HK2,MTH10427,21110071,9.35
2023-2024,HK2,MTH10427,21110087,8.56
2023-2024,HK2,MTH10427,21110097,7.82
2023-2024,HK2,MTH10427,21110102,9.3
2023-2024,HK2,MTH10427,21110106,7.09
2023-2024,HK2,MTH10427,21110119,8.74
2023-2024,HK2,MTH10427,21110132,6.17
2023-2024,HK2,MTH10427,21110146,9.43
2023-2024,HK2,MTH10427,21110154,9.98
2023-2024,HK2,MTH10427,21110168,8.72
2023-2024,HK2,MTH10427,21110173,8.52
2023-2024,HK2,MTH10427,21110177,8.15
2023-2024,HK2,MTH10427,21110193,9.25
2023-2024,HK2,MTH10427,21110198,7.09
2023-2024,HK2,MTH10427,21110200,5.7
2023-2024,HK2,MTH10427,21110207,6.65
2023-2024,HK1,MTH10434,21110019,6.58
2023-2024,HK1,MTH10434,21110023,7.71
2023-2024,HK1,MTH10434,21110024,7.55
2023-2024,HK1,MTH10434,21110037,8.65
2023-2024,HK1,MTH10434,21110054,8.56
2023-2024,HK1,MTH10434,21110055,5.26
2023-2024,HK1,MTH10434,21110058,6.82
2023-2024,HK1,MTH10434,21110067,5.22
2023-2024,HK1,MTH10434,21110071,7.04
2023-2024,HK1,MTH10434,21110087,9.47
2023-2024,HK1,MTH10434,21110097,8.45
2023-2024,HK1,MTH10434,21110102,5.64
2023-2024,HK1,MTH10434,21110106,5.17
2023-2024,HK1,MTH10434,21110119,7.21
2023-2024,HK1,MTH10434,21110132,6.17
2023-2024,HK1,MTH10434,21110146,8.42
2023-2024,HK1,MTH10434,21110154,9.62
2023-2024,HK1,MTH10434,21110168,9.71
2023-2024,HK1,MTH10434,21110173,9.31
2023-2024,HK1,MTH10434,21110177,8.75
2023-2024,HK1,MTH10434,21110193,7.49
2023-2024,HK1,MTH10434,21110198,7.46
2023-2024,HK1,MTH10434,21110200,8.59
2023-2024,HK1,MTH10434,21110207,6.54
2023-2024,HK2,MTH10447,21110012,4.52
2023-2024,HK2,MTH10447,21110016,8.97
2023-2024,HK2,MTH10447,21110020,7.29
2023-2024,HK2,MTH10447,21110033,8.23
2023-2024,HK2,MTH10447,21110061,7.85
2023-2024,HK2,MTH10447,21110068,6.86
2023-2024,HK2,MTH10447,21110069,8.59
2023-2024,HK2,MTH10447,21110072,9.53
2023-2024,HK2,MTH10447,21110073,6.38
2023-2024,HK2,MTH10447,21110077,9.71
2023-2024,HK2,MTH10447,21110091,9.84
2023-2024,HK2,MTH10447,21110094,8.49
2023-2024,HK2,MTH10447,21110104,8.45
2023-2024,HK2,MTH10447,21110112,6.31
2023-2024,HK2,MTH10447,21110113,6.93
2023-2024,HK2,MTH10447,21110118,6.06
2023-2024,HK2,MTH10447,21110158,7.15
2023-2024,HK2,MTH10447,21110160,6.48
2023-2024,HK2,MTH10447,21110175,8.41
2023-2024,HK2,MTH10447,21110203,7.95
2023-2024,HK2,MTH10447,21110205,9.73
2023-2024,HK1,MTH10449,21110012,6.84
2023-2024,HK1,MTH10449,21110016,8.45
2023-2024,HK1,MTH10449,21110020,8.48
2023-2024,HK1,MTH10449,21110033,6.41
2023-2024,HK1,MTH10449,21110061,8.1
2023-2024,HK1,MTH10449,21110068,7.95
2023-2024,HK1,MTH10449,21110069,9.32
2023-2024,HK1,MTH10449,21110072,8.75
2023-2024,HK1,MTH10449,21110073,8.47
2023-2024,HK1,MTH10449,21110077,8.23
2023-2024,HK1,MTH10449,21110091,9.58
2023-2024,HK1,MTH10449,21110094,8.31
2023-2024,HK1,MTH10449,21110104,9.17
2023-2024,HK1,MTH10449,21110112,9.31
2023-2024,HK1,MTH10449,21110113,8.22
2023-2024,HK1,MTH10449,21110118,7.75
2023-2024,HK1,MTH10449,21110158,7.57
2023-2024,HK1,MTH10449,21110160,8.44
2023-2024,HK1,MTH10449,21110175,9.5
2023-2024,HK1,MTH10449,21110203,7.32
2023-2024,HK1,MTH10449,21110205,9.51
2023-2024,HK2,MTH10450,21110019,9.61
2023-2024,HK2,MTH10450,21110023,7.48
2023-2024,HK2,MTH10450,21110024,8.67
2023-2024,HK2,MTH10450,21110037,8.29
2023-2024,HK2,MTH10450,21110054,7.51
2023-2024,HK2,MTH10450,21110055,8.99
2023-2024,HK2,MTH10450,21110058,9.65
2023-2024,HK2,MTH10450,21110067,7.63
2023-2024,HK2,MTH10450,21110071,7.02
2023-2024,HK2,MTH10450,21110087,7.39
2023-2024,HK2,MTH10450,21110097,9.99
2023-2024,HK2,MTH10450,21110102,9.66
2023-2024,HK2,MTH10450,21110106,8.6
2023-2024,HK2,MTH10450,21110119,7.22
2023-2024,HK2,MTH10450,21110132,8.14
2023-2024,HK2,MTH10450,21110146,7.69
2023-2024,HK2,MTH10450,21110154,8.41
2023-2024,HK2,MTH10450,21110168,7.54
2023-2024,HK2,MTH10450,21110173,7.34
2023-2024,HK2,MTH10450,21110177,8.69
2023-2024,HK2,MTH10450,21110193,9.78
2023-2024,HK2,MTH10450,21110198,9.32
2023-2024,HK2,MTH10450,21110200,8.27
2023-2024,HK2,MTH10450,21110207,9.45
2023-2024,HK2,MTH10450,21110012,6.39
2023-2024,HK2,MTH10450,21110016,9.74
2023-2024,HK2,MTH10450,21110020,6.3
2023-2024,HK2,MTH10450,21110033,8.58
2023-2024,HK2,MTH10450,21110061,6.95
2023-2024,HK2,MTH10450,21110068,8.63
2023-2024,HK2,MTH10450,21110069,7.78
2023-2024,HK2,MTH10450,21110072,9.26
2023-2024,HK2,MTH10450,21110073,7.51
2023-2024,HK2,MTH10450,21110077,6.56
2023-2024,HK2,MTH10450,21110091,6.3
2023-2024,HK2,MTH10450,21110094,9.08
2023-2024,HK2,MTH10450,21110104,9.29
2023-2024,HK2,MTH10450,21110112,9.43
2023-2024,HK2,MTH10450,21110113,9.95
2023-2024,HK2,MTH10450,21110118,6.41
2023-2024,HK2,MTH10450,21110158,9.64
2023-2024,HK2,MTH10450,21110160,8.35
2023-2024,HK2,MTH10450,21110175,9.54
2023-2024,HK2,MTH10450,21110203,6.26
2023-2024,HK2,MTH10450,21110205,8.79
2023-2024,HK2,MTH10450,21110029,7.94
2023-2024,HK2,MTH10450,21110047,9.83
2023-2024,HK2,MTH10450,21110075,6.56
2023-2024,HK2,MTH10450,21110076,8.37
2023-2024,HK2,MTH10450,21110086,8.73
2023-2024,HK2,MTH10450,21110093,7.42
2023-2024,HK2,MTH10450,21110111,4.72
2023-2024,HK2,MTH10450,21110122,4.18
2023-2024,HK2,MTH10450,21110123,8.24
2023-2024,HK2,MTH10450,21110139,6.96
2023-2024,HK2,MTH10450,21110141,7.23
2023-2024,HK2,MTH10450,21110145,6.34
2023-2024,HK2,MTH10450,21110148,5.77
2023-2024,HK2,MTH10450,21110159,8.83
2023-2024,HK2,MTH10450,21110161,7.5
2023-2024,HK2,MTH10450,21110162,9.44
2023-2024,HK2,MTH10450,21110190,8.5
2023-2024,HK2,MTH10450,21110001,6.3
2023-2024,HK2,MTH10450,21110044,9.92
2023-2024,HK2,MTH10450,21110048,6.1
